Instance, Start Time, Type, NE, Alarm No, Description, Supp Info, Cancle Time, Star Rating
2580,2017-10-27 04:16:42.66,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D5 FFFF,2017-10-27 04:16:43.78,.
430,2017-10-27 03:05:30.59,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C5 FFFF,2017-10-27 03:05:32.06,.
2582,2017-10-27 04:16:42.93,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D0 FFFF,2017-10-27 04:16:43.82,.
2583,2017-10-27 04:16:43.16,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CE FFFF,2017-10-27 04:16:43.65,.
2584,2017-10-27 04:16:43.17,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D3 FFFF,2017-10-27 04:16:43.82,.
9988,2017-10-27 02:58:55.81,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D7 FFFF,2017-10-27 02:58:59.07,.
2586,2017-10-27 04:16:43.40,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 04:16:43.66,.
431,2017-10-27 03:05:30.64,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C4 FFFF,2017-10-27 03:05:32.09,.
86,2017-10-27 03:00:29.21,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C3 FFFF,2017-10-27 03:00:29.22,.
2589,2017-10-27 04:16:53.35,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CF FFFF,2017-10-27 04:16:53.61,.
2590,2017-10-27 04:16:53.52,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CD FFFF,2017-10-27 04:16:53.66,.
9989,2017-10-27 02:58:58.32,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CF FFFF,2017-10-27 02:58:58.83,.
2592,2017-10-27 04:17:02.64,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CD FFFF,2017-10-27 04:17:02.74,.
432,2017-10-27 03:05:30.65,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 03F5 FFFF,2017-10-27 03:05:31.74,.
2594,2017-10-27 04:17:21.12,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D2 FFFF,2017-10-27 04:17:21.41,.
2595,2017-10-27 04:17:22.22,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CC FFFF,2017-10-27 04:17:34.91,.
2596,2017-10-27 04:17:31.74,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D5 FFFF,2017-10-27 04:17:32.44,.
1723,2017-10-27 03:41:31.46,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D6 FFFF,2017-10-27 03:41:32.85,.
2598,2017-10-27 04:17:41.87,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D3 FFFF,2017-10-27 04:17:42.34,.
433,2017-10-27 03:05:30.80,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CA FFFF,2017-10-27 03:05:32.03,.
2600,2017-10-27 04:17:52.10,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CD FFFF,2017-10-27 04:17:52.45,.
2601,2017-10-27 04:18:00.91,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D7 FFFF,2017-10-27 04:18:00.98,.
2602,2017-10-27 04:18:01.29,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CC FFFF,2017-10-27 04:18:01.93,.
1799,2017-10-27 03:43:41.27,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CE FFFF,2017-10-27 03:43:42.75,.
2604,2017-10-27 04:18:31.21,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CC FFFF,2017-10-27 04:18:32.47,.
434,2017-10-27 03:05:30.91,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C6 FFFF,2017-10-27 03:05:32.05,.
2606,2017-10-27 04:18:52.21,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CD FFFF,2017-10-27 04:18:53.68,.
2607,2017-10-27 04:18:52.41,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CE FFFF,2017-10-27 04:18:53.56,.
2608,2017-10-27 04:18:52.69,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D2 FFFF,2017-10-27 04:18:54.06,.
1800,2017-10-27 03:43:41.37,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D2 FFFF,2017-10-27 03:43:43.31,.
2610,2017-10-27 04:18:52.82,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D0 FFFF,2017-10-27 04:18:53.78,.
435,2017-10-27 03:05:31.13,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C3 FFFF,2017-10-27 03:05:32.28,.
2612,2017-10-27 04:18:53.15,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D6 FFFF,2017-10-27 04:18:53.53,.
2613,2017-10-27 04:18:53.15,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D7 FFFF,2017-10-27 04:18:53.66,.
2614,2017-10-27 04:18:53.22,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CC FFFF,2017-10-27 04:19:14.10,.
1801,2017-10-27 03:43:41.48,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D3 FFFF,2017-10-27 03:43:43.02,.
2616,2017-10-27 04:18:53.33,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 04:18:53.54,.
436,2017-10-27 03:05:31.16,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CB FFFF,2017-10-27 03:05:31.66,.
87,2017-10-27 03:00:31.80,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D3 FFFF,2017-10-27 03:00:31.83,.
2619,2017-10-27 04:19:12.85,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CD FFFF,2017-10-27 04:19:13.79,.
2620,2017-10-27 04:19:12.96,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D7 FFFF,2017-10-27 04:19:13.88,.
1451,2017-10-27 03:33:21.60,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CE FFFF,2017-10-27 03:33:23.04,.
2622,2017-10-27 04:19:13.02,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 04:19:13.97,.
437,2017-10-27 03:05:31.33,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 0057 FFFF,2017-10-27 03:05:31.96,.
2624,2017-10-27 04:19:13.07,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D3 FFFF,2017-10-27 04:19:13.85,.
2625,2017-10-27 04:19:13.18,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 04:19:13.66,.
2626,2017-10-27 04:19:13.24,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D2 FFFF,2017-10-27 04:19:13.79,.
9995,2017-10-27 02:59:05.25,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-10-27 02:59:09.18,.
2628,2017-10-27 04:19:21.74,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CF FFFF,2017-10-27 04:19:22.09,.
438,2017-10-27 03:05:31.42,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C8 FFFF,2017-10-27 03:05:32.11,.
2630,2017-10-27 04:19:30.71,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 04:19:30.85,.
2631,2017-10-27 04:19:30.76,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D7 FFFF,2017-10-27 04:19:30.97,.
2632,2017-10-27 04:19:31.96,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CC FFFF,2017-10-27 04:19:35.28,.
1804,2017-10-27 03:43:42.19,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D7 FFFF,2017-10-27 03:43:42.81,.
439,2017-10-27 03:05:35.61,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 03:05:39.45,.
1805,2017-10-27 03:43:42.31,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 03:43:42.69,.
2640,2017-10-27 04:19:41.18,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 04:19:41.31,.
440,2017-10-27 03:05:35.89,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-10-27 03:05:41.93,.
1806,2017-10-27 03:43:42.48,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CF FFFF,2017-10-27 03:43:42.75,.
2646,2017-10-27 04:19:52.01,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 04:19:53.81,.
441,2017-10-27 03:05:35.96,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C2 FFFF,2017-10-27 03:05:42.03,.
88,2017-10-27 03:00:33.10,SWITCH,BCSU-7 1B003-08 IULMAN,2250,FAILURE IN D-CHANNEL,04C0 00 00,2017-10-27 03:00:39.86,..
2649,2017-10-27 04:19:52.28,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D7 FFFF,2017-10-27 04:19:53.72,.
2650,2017-10-27 04:19:52.39,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CE FFFF,2017-10-27 04:19:53.85,.
1452,2017-10-27 03:33:21.67,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D6 FFFF,2017-10-27 03:33:22.66,.
2652,2017-10-27 04:19:52.65,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CD FFFF,2017-10-27 04:19:53.73,.
442,2017-10-27 03:05:36.02,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 03:05:39.44,.
2654,2017-10-27 04:19:52.87,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CF FFFF,2017-10-27 04:19:53.64,.
2655,2017-10-27 04:19:53.03,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D3 FFFF,2017-10-27 04:19:53.88,.
2656,2017-10-27 04:19:53.11,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 04:19:53.52,.
2657,2017-10-27 04:20:03.69,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CE FFFF,2017-10-27 04:20:03.70,.
2658,2017-10-27 04:20:11.97,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D0 FFFF,2017-10-27 04:20:13.77,.
443,2017-10-27 03:05:40.50,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CF FFFF,2017-10-27 03:05:49.13,.
2660,2017-10-27 04:20:12.21,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D3 FFFF,2017-10-27 04:20:14.00,.
2661,2017-10-27 04:20:12.32,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 04:20:13.74,.
2662,2017-10-27 04:20:12.87,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D6 FFFF,2017-10-27 04:20:13.55,.
2663,2017-10-27 04:20:12.89,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D7 FFFF,2017-10-27 04:20:13.84,.
2664,2017-10-27 04:20:13.04,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 04:20:13.82,.
444,2017-10-27 03:05:40.58,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CE FFFF,2017-10-27 03:05:49.17,.
2666,2017-10-27 04:20:13.13,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D5 FFFF,2017-10-27 04:20:13.55,.
2667,2017-10-27 04:20:13.35,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CD FFFF,2017-10-27 04:20:13.84,.
2668,2017-10-27 04:20:23.44,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CE FFFF,2017-10-27 04:20:23.82,.
1810,2017-10-27 03:44:01.37,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D3 FFFF,2017-10-27 03:44:03.09,.
2670,2017-10-27 04:20:24.32,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CC FFFF,2017-10-27 04:20:43.91,.
445,2017-10-27 03:05:40.98,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D0 FFFF,2017-10-27 03:05:42.84,.
2672,2017-10-27 04:20:32.30,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D0 FFFF,2017-10-27 04:20:33.90,.
2673,2017-10-27 04:20:32.81,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CD FFFF,2017-10-27 04:20:33.88,.
2674,2017-10-27 04:20:32.85,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D5 FFFF,2017-10-27 04:20:33.66,.
1811,2017-10-27 03:44:01.95,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CD FFFF,2017-10-27 03:44:02.91,.
2676,2017-10-27 04:20:33.22,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CF FFFF,2017-10-27 04:20:33.61,.
446,2017-10-27 03:05:41.98,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 03:05:42.09,.
89,2017-10-27 03:00:35.00,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-10-27 03:00:39.05,.
2679,2017-10-27 04:20:33.48,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D7 FFFF,2017-10-27 04:20:33.76,.
2680,2017-10-27 04:20:43.17,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D3 FFFF,2017-10-27 04:20:43.76,.
1453,2017-10-27 03:33:21.83,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CF FFFF,2017-10-27 03:33:22.80,.
2682,2017-10-27 04:20:43.89,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D2 FFFF,2017-10-27 04:20:44.02,.
447,2017-10-27 03:05:45.12,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 03:05:49.18,.
2686,2017-10-27 04:21:02.13,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CD FFFF,2017-10-27 04:21:03.62,.
2687,2017-10-27 04:21:02.42,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CE FFFF,2017-10-27 04:21:03.88,.
2688,2017-10-27 04:21:02.75,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CF FFFF,2017-10-27 04:21:03.94,.
448,2017-10-27 03:05:45.93,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C9 FFFF,2017-10-27 03:05:51.89,.
2690,2017-10-27 04:21:02.86,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 04:21:03.62,.
2691,2017-10-27 04:21:02.89,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D6 FFFF,2017-10-27 04:21:03.81,.
2692,2017-10-27 04:21:02.96,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D3 FFFF,2017-10-27 04:21:03.82,.
2693,2017-10-27 04:21:03.00,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 04:21:03.97,.
2694,2017-10-27 04:21:03.12,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D2 FFFF,2017-10-27 04:21:03.82,.
449,2017-10-27 03:05:45.96,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C2 FFFF,2017-10-27 03:05:52.19,.
2696,2017-10-27 04:21:03.43,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D7 FFFF,2017-10-27 04:21:03.64,.
2697,2017-10-27 04:21:03.51,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CC FFFF,2017-10-27 04:21:04.25,.
2698,2017-10-27 04:21:21.94,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D0 FFFF,2017-10-27 04:21:24.09,.
2699,2017-10-27 04:21:22.75,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CD FFFF,2017-10-27 04:21:23.82,.
2700,2017-10-27 04:21:22.89,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 04:21:23.74,.
450,2017-10-27 03:05:46.04,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 03:05:49.30,.
2702,2017-10-27 04:21:23.05,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D2 FFFF,2017-10-27 04:21:23.87,.
2703,2017-10-27 04:21:23.07,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D6 FFFF,2017-10-27 04:21:23.73,.
2704,2017-10-27 04:21:23.07,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D7 FFFF,2017-10-27 04:21:23.66,.
2705,2017-10-27 04:21:23.11,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D5 FFFF,2017-10-27 04:21:23.66,.
2706,2017-10-27 04:21:23.12,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CE FFFF,2017-10-27 04:21:23.81,.
451,2017-10-27 03:05:48.80,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D2 FFFF,2017-10-27 03:05:49.28,.
90,2017-10-27 03:00:35.46,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 03:00:41.84,.
2709,2017-10-27 04:21:23.47,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D3 FFFF,2017-10-27 04:21:23.92,.
2710,2017-10-27 04:21:42.70,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D5 FFFF,2017-10-27 04:21:43.58,.
1454,2017-10-27 03:33:21.94,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D5 FFFF,2017-10-27 03:33:22.69,.
2712,2017-10-27 04:21:42.83,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D0 FFFF,2017-10-27 04:21:43.85,.
452,2017-10-27 03:05:49.69,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D6 FFFF,2017-10-27 03:05:49.75,.
2714,2017-10-27 04:21:42.97,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CF FFFF,2017-10-27 04:21:43.68,.
2715,2017-10-27 04:21:42.97,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CD FFFF,2017-10-27 04:21:43.58,.
2716,2017-10-27 04:21:43.09,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D3 FFFF,2017-10-27 04:21:44.04,.
2717,2017-10-27 04:21:43.11,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 04:21:43.90,.
2718,2017-10-27 04:21:43.24,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D7 FFFF,2017-10-27 04:21:43.59,.
453,2017-10-27 03:05:49.83,SWITCH,BCSU-4 1A004-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C4 FFFF,2017-10-27 03:05:52.19,.
2720,2017-10-27 04:21:43.72,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CE FFFF,2017-10-27 04:21:43.92,.
2721,2017-10-27 04:21:51.95,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D0 FFFF,2017-10-27 04:21:52.67,.
2722,2017-10-27 04:22:00.91,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D5 FFFF,2017-10-27 04:22:01.16,.
2723,2017-10-27 04:22:03.45,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CC FFFF,2017-10-27 04:22:05.29,.
2724,2017-10-27 04:22:21.79,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D0 FFFF,2017-10-27 04:22:22.53,.
454,2017-10-27 03:05:51.00,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CB FFFF,2017-10-27 03:05:51.76,.
2726,2017-10-27 04:22:51.91,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CC FFFF,2017-10-27 04:22:52.49,.
2727,2017-10-27 04:23:11.21,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 04:23:11.22,.
2728,2017-10-27 04:23:11.89,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CC FFFF,2017-10-27 04:23:14.89,.
2729,2017-10-27 04:23:17.47,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CC FFFF,2017-10-27 04:23:25.21,.
2730,2017-10-27 04:23:28.42,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CC FFFF,2017-10-27 04:23:32.67,.
18,2017-10-27 02:59:25.20,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 02:59:29.13,.
2732,2017-10-27 04:24:11.00,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CF FFFF,2017-10-27 04:24:11.05,.
2733,2017-10-27 04:24:21.83,SWITCH,BCSU-7 1B003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CC FFFF,2017-10-27 04:24:22.29,.
2734,2017-10-27 04:24:22.74,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CE FFFF,2017-10-27 04:24:22.84,.
2736,2017-10-27 04:24:31.35,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D2 FFFF,2017-10-27 04:24:31.68,.
456,2017-10-27 03:05:51.19,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 03F6 FFFF,2017-10-27 03:05:51.76,.
91,2017-10-27 03:00:35.47,SWITCH,BCSU-10 1B004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D4 FFFF,2017-10-27 03:00:41.66,.
1455,2017-10-27 03:33:22.12,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D3 FFFF,2017-10-27 03:33:22.90,.
457,2017-10-27 03:05:51.24,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 03F5 FFFF,2017-10-27 03:05:51.76,.
2744,2017-10-27 04:24:41.28,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D2 FFFF,2017-10-27 04:24:42.21,.
2745,2017-10-27 04:24:42.76,SWITCH,BCSU-1 1A003-04 IULMAN,3159,SCTP ASSOCIATION LOST,01 00CE FFFF,2017-10-27 04:24:42.86,.
1823,2017-10-27 03:44:02.77,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D2 FFFF,2017-10-27 03:44:03.03,.
1728,2017-10-27 03:41:32.03,SWITCH,BCSU-5 1A004-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00D1 FFFF,2017-10-27 03:41:33.11,.
458,2017-10-27 03:05:51.26,SWITCH,BCSU-2 1A003-08 IULMAN,3159,SCTP ASSOCIATION LOST,01 00C6 FFFF,2017-10-27 03:05:51.97,.
